,provider,region,country,city,impact,name,tdp_watts
2615,azure,francecentral,France,Huriel,105.0,RTX A6000,300
2616,azure,francecentral,France,Huriel,105.0,Intel Xeon E5-2699,145
2617,azure,francecentral,France,Huriel,105.0,Intel Xeon E5-2630v4,85
2618,azure,francecentral,France,Huriel,105.0,Intel Xeon E5-2650,105
2619,azure,francecentral,France,Huriel,105.0,Intel Xeon Gold 5220,125
2620,azure,francecentral,France,Huriel,105.0,Intel Xeon Gold 6148,150
2621,azure,francecentral,France,Huriel,105.0,AMD EPYC 7763,280
2622,azure,francesouth,France,Realmont,105.0,A100 PCIe 40/80GB,250
2623,azure,francesouth,France,Realmont,105.0,A100 SXM4 80 GB,400
2624,azure,francesouth,France,Realmont,105.0,AGX Xavier,30
2625,azure,francesouth,France,Realmont,105.0,AMD RX480,150
2626,azure,francesouth,France,Realmont,105.0,GTX 1080 Ti,250
2627,azure,francesouth,France,Realmont,105.0,GTX 1080,180
2628,azure,francesouth,France,Realmont,105.0,GTX 750,250
2629,azure,francesouth,France,Realmont,105.0,GTX TITAN X,250
2630,azure,francesouth,France,Realmont,105.0,Quadro K6000,225
2631,azure,francesouth,France,Realmont,105.0,Quadro P6000,250
2632,azure,francesouth,France,Realmont,105.0,RTX 2080 Ti,250
2633,azure,francesouth,France,Realmont,105.0,RTX 2080,215
2634,azure,francesouth,France,Realmont,105.0,RTX 8000,260
2635,azure,francesouth,France,Realmont,105.0,T4,70
2636,azure,francesouth,France,Realmont,105.0,Tesla K40c,245
2637,azure,francesouth,France,Realmont,105.0,Tesla K80,300
2638,azure,francesouth,France,Realmont,105.0,Tesla M40 24GB,250
2639,azure,francesouth,France,Realmont,105.0,Tesla P100,250
2640,azure,francesouth,France,Realmont,105.0,Tesla P40,250
2641,azure,francesouth,France,Realmont,105.0,Tesla V100-PCIE-16GB,300
2642,azure,francesouth,France,Realmont,105.0,Tesla V100-SXM2-16GB,250
2643,azure,francesouth,France,Realmont,105.0,Tesla V100-SXM2-32GB,300
2644,azure,francesouth,France,Realmont,105.0,Titan RTX,280
2645,azure,francesouth,France,Realmont,105.0,Titan V,250
2646,azure,francesouth,France,Realmont,105.0,TITAN X Pascal,250
2647,azure,francesouth,France,Realmont,105.0,Titan Xp,250
2648,azure,francesouth,France,Realmont,105.0,TPUv2 Chip,221
2649,azure,francesouth,France,Realmont,105.0,TPUv3 Chip,283
2650,azure,francesouth,France,Realmont,105.0,RTX 3080,320
2651,azure,francesouth,France,Realmont,105.0,RTX 3080 TI,350
2652,azure,francesouth,France,Realmont,105.0,RTX 3090,350
2653,azure,francesouth,France,Realmont,105.0,RTX A6000,300
2654,azure,francesouth,France,Realmont,105.0,Intel Xeon E5-2699,145
2655,azure,francesouth,France,Realmont,105.0,Intel Xeon E5-2630v4,85
2656,azure,francesouth,France,Realmont,105.0,Intel Xeon E5-2650,105
2657,azure,francesouth,France,Realmont,105.0,Intel Xeon Gold 5220,125
2658,azure,francesouth,France,Realmont,105.0,Intel Xeon Gold 6148,150
2659,azure,francesouth,France,Realmont,105.0,AMD EPYC 7763,280
2660,azure,australiacentral,Australia,Forrest,900.0,A100 PCIe 40/80GB,250
2661,azure,australiacentral,Australia,Forrest,900.0,A100 SXM4 80 GB,400
2662,azure,australiacentral,Australia,Forrest,900.0,AGX Xavier,30
2663,azure,australiacentral,Australia,Forrest,900.0,AMD RX480,150
2664,azure,australiacentral,Australia,Forrest,900.0,GTX 1080 Ti,250
2665,azure,australiacentral,Australia,Forrest,900.0,GTX 1080,180
2666,azure,australiacentral,Australia,Forrest,900.0,GTX 750,250
2667,azure,australiacentral,Australia,Forrest,900.0,GTX TITAN X,250
2668,azure,australiacentral,Australia,Forrest,900.0,Quadro K6000,225
2669,azure,australiacentral,Australia,Forrest,900.0,Quadro P6000,250
2670,azure,australiacentral,Australia,Forrest,900.0,RTX 2080 Ti,250
2671,azure,australiacentral,Australia,Forrest,900.0,RTX 2080,215
2672,azure,australiacentral,Australia,Forrest,900.0,RTX 8000,260
2673,azure,australiacentral,Australia,Forrest,900.0,T4,70
2674,azure,australiacentral,Australia,Forrest,900.0,Tesla K40c,245
2675,azure,australiacentral,Australia,Forrest,900.0,Tesla K80,300
2676,azure,australiacentral,Australia,Forrest,900.0,Tesla M40 24GB,250
2677,azure,australiacentral,Australia,Forrest,900.0,Tesla P100,250
2678,azure,australiacentral,Australia,Forrest,900.0,Tesla P40,250
2679,azure,australiacentral,Australia,Forrest,900.0,Tesla V100-PCIE-16GB,300
2680,azure,australiacentral,Australia,Forrest,900.0,Tesla V100-SXM2-16GB,250
2681,azure,australiacentral,Australia,Forrest,900.0,Tesla V100-SXM2-32GB,300
2682,azure,australiacentral,Australia,Forrest,900.0,Titan RTX,280
2683,azure,australiacentral,Australia,Forrest,900.0,Titan V,250
2684,azure,australiacentral,Australia,Forrest,900.0,TITAN X Pascal,250
2685,azure,australiacentral,Australia,Forrest,900.0,Titan Xp,250
2686,azure,australiacentral,Australia,Forrest,900.0,TPUv2 Chip,221
2687,azure,australiacentral,Australia,Forrest,900.0,TPUv3 Chip,283
2688,azure,australiacentral,Australia,Forrest,900.0,RTX 3080,320
2689,azure,australiacentral,Australia,Forrest,900.0,RTX 3080 TI,350
2690,azure,australiacentral,Australia,Forrest,900.0,RTX 3090,350
2691,azure,australiacentral,Australia,Forrest,900.0,RTX A6000,300
2692,azure,australiacentral,Australia,Forrest,900.0,Intel Xeon E5-2699,145
2693,azure,australiacentral,Australia,Forrest,900.0,Intel Xeon E5-2630v4,85
2694,azure,australiacentral,Australia,Forrest,900.0,Intel Xeon E5-2650,105
2695,azure,australiacentral,Australia,Forrest,900.0,Intel Xeon Gold 5220,125
2696,azure,australiacentral,Australia,Forrest,900.0,Intel Xeon Gold 6148,150
2697,azure,australiacentral,Australia,Forrest,900.0,AMD EPYC 7763,280
2698,azure,australiacentral2,Australia,Forrest,900.0,A100 PCIe 40/80GB,250
2699,azure,australiacentral2,Australia,Forrest,900.0,A100 SXM4 80 GB,400
2700,azure,australiacentral2,Australia,Forrest,900.0,AGX Xavier,30
2701,azure,australiacentral2,Australia,Forrest,900.0,AMD RX480,150
2702,azure,australiacentral2,Australia,Forrest,900.0,GTX 1080 Ti,250
2703,azure,australiacentral2,Australia,Forrest,900.0,GTX 1080,180
2704,azure,australiacentral2,Australia,Forrest,900.0,GTX 750,250
2705,azure,australiacentral2,Australia,Forrest,900.0,GTX TITAN X,250
2706,azure,australiacentral2,Australia,Forrest,900.0,Quadro K6000,225
2707,azure,australiacentral2,Australia,Forrest,900.0,Quadro P6000,250
2708,azure,australiacentral2,Australia,Forrest,900.0,RTX 2080 Ti,250
2709,azure,australiacentral2,Australia,Forrest,900.0,RTX 2080,215
2710,azure,australiacentral2,Australia,Forrest,900.0,RTX 8000,260
2711,azure,australiacentral2,Australia,Forrest,900.0,T4,70
2712,azure,australiacentral2,Australia,Forrest,900.0,Tesla K40c,245
2713,azure,australiacentral2,Australia,Forrest,900.0,Tesla K80,300
2714,azure,australiacentral2,Australia,Forrest,900.0,Tesla M40 24GB,250
2715,azure,australiacentral2,Australia,Forrest,900.0,Tesla P100,250
2716,azure,australiacentral2,Australia,Forrest,900.0,Tesla P40,250
2717,azure,australiacentral2,Australia,Forrest,900.0,Tesla V100-PCIE-16GB,300
2718,azure,australiacentral2,Australia,Forrest,900.0,Tesla V100-SXM2-16GB,250
2719,azure,australiacentral2,Australia,Forrest,900.0,Tesla V100-SXM2-32GB,300
2720,azure,australiacentral2,Australia,Forrest,900.0,Titan RTX,280
2721,azure,australiacentral2,Australia,Forrest,900.0,Titan V,250
2722,azure,australiacentral2,Australia,Forrest,900.0,TITAN X Pascal,250
2723,azure,australiacentral2,Australia,Forrest,900.0,Titan Xp,250
2724,azure,australiacentral2,Australia,Forrest,900.0,TPUv2 Chip,221
2725,azure,australiacentral2,Australia,Forrest,900.0,TPUv3 Chip,283
2726,azure,australiacentral2,Australia,Forrest,900.0,RTX 3080,320
2727,azure,australiacentral2,Australia,Forrest,900.0,RTX 3080 TI,350
2728,azure,australiacentral2,Australia,Forrest,900.0,RTX 3090,350
2729,azure,australiacentral2,Australia,Forrest,900.0,RTX A6000,300
2730,azure,australiacentral2,Australia,Forrest,900.0,Intel Xeon E5-2699,145
2731,azure,australiacentral2,Australia,Forrest,900.0,Intel Xeon E5-2630v4,85
2732,azure,australiacentral2,Australia,Forrest,900.0,Intel Xeon E5-2650,105
2733,azure,australiacentral2,Australia,Forrest,900.0,Intel Xeon Gold 5220,125
2734,azure,australiacentral2,Australia,Forrest,900.0,Intel Xeon Gold 6148,150
2735,azure,australiacentral2,Australia,Forrest,900.0,AMD EPYC 7763,280
2736,azure,southafricanorth,South Africa,Pretoria,1009.0,A100 PCIe 40/80GB,250
2737,azure,southafricanorth,South Africa,Pretoria,1009.0,A100 SXM4 80 GB,400
2738,azure,southafricanorth,South Africa,Pretoria,1009.0,AGX Xavier,30
2739,azure,southafricanorth,South Africa,Pretoria,1009.0,AMD RX480,150
2740,azure,southafricanorth,South Africa,Pretoria,1009.0,GTX 1080 Ti,250
2741,azure,southafricanorth,South Africa,Pretoria,1009.0,GTX 1080,180
2742,azure,southafricanorth,South Africa,Pretoria,1009.0,GTX 750,250
2743,azure,southafricanorth,South Africa,Pretoria,1009.0,GTX TITAN X,250
2744,azure,southafricanorth,South Africa,Pretoria,1009.0,Quadro K6000,225
2745,azure,southafricanorth,South Africa,Pretoria,1009.0,Quadro P6000,250
2746,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX 2080 Ti,250
2747,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX 2080,215
2748,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX 8000,260
2749,azure,southafricanorth,South Africa,Pretoria,1009.0,T4,70
2750,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla K40c,245
2751,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla K80,300
2752,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla M40 24GB,250
2753,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla P100,250
2754,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla P40,250
2755,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla V100-PCIE-16GB,300
2756,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla V100-SXM2-16GB,250
2757,azure,southafricanorth,South Africa,Pretoria,1009.0,Tesla V100-SXM2-32GB,300
2758,azure,southafricanorth,South Africa,Pretoria,1009.0,Titan RTX,280
2759,azure,southafricanorth,South Africa,Pretoria,1009.0,Titan V,250
2760,azure,southafricanorth,South Africa,Pretoria,1009.0,TITAN X Pascal,250
2761,azure,southafricanorth,South Africa,Pretoria,1009.0,Titan Xp,250
2762,azure,southafricanorth,South Africa,Pretoria,1009.0,TPUv2 Chip,221
2763,azure,southafricanorth,South Africa,Pretoria,1009.0,TPUv3 Chip,283
2764,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX 3080,320
2765,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX 3080 TI,350
2766,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX 3090,350
2767,azure,southafricanorth,South Africa,Pretoria,1009.0,RTX A6000,300
2768,azure,southafricanorth,South Africa,Pretoria,1009.0,Intel Xeon E5-2699,145
2769,azure,southafricanorth,South Africa,Pretoria,1009.0,Intel Xeon E5-2630v4,85
2770,azure,southafricanorth,South Africa,Pretoria,1009.0,Intel Xeon E5-2650,105
2771,azure,southafricanorth,South Africa,Pretoria,1009.0,Intel Xeon Gold 5220,125
2772,azure,southafricanorth,South Africa,Pretoria,1009.0,Intel Xeon Gold 6148,150
2773,azure,southafricanorth,South Africa,Pretoria,1009.0,AMD EPYC 7763,280
2774,azure,southafricawest,South Africa,Stellenbosch,1009.0,A100 PCIe 40/80GB,250
2775,azure,southafricawest,South Africa,Stellenbosch,1009.0,A100 SXM4 80 GB,400
2776,azure,southafricawest,South Africa,Stellenbosch,1009.0,AGX Xavier,30
2777,azure,southafricawest,South Africa,Stellenbosch,1009.0,AMD RX480,150
2778,azure,southafricawest,South Africa,Stellenbosch,1009.0,GTX 1080 Ti,250
2779,azure,southafricawest,South Africa,Stellenbosch,1009.0,GTX 1080,180
2780,azure,southafricawest,South Africa,Stellenbosch,1009.0,GTX 750,250
2781,azure,southafricawest,South Africa,Stellenbosch,1009.0,GTX TITAN X,250
2782,azure,southafricawest,South Africa,Stellenbosch,1009.0,Quadro K6000,225
2783,azure,southafricawest,South Africa,Stellenbosch,1009.0,Quadro P6000,250
2784,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX 2080 Ti,250
2785,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX 2080,215
2786,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX 8000,260
2787,azure,southafricawest,South Africa,Stellenbosch,1009.0,T4,70
2788,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla K40c,245
2789,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla K80,300
2790,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla M40 24GB,250
2791,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla P100,250
2792,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla P40,250
2793,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla V100-PCIE-16GB,300
2794,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla V100-SXM2-16GB,250
2795,azure,southafricawest,South Africa,Stellenbosch,1009.0,Tesla V100-SXM2-32GB,300
2796,azure,southafricawest,South Africa,Stellenbosch,1009.0,Titan RTX,280
2797,azure,southafricawest,South Africa,Stellenbosch,1009.0,Titan V,250
2798,azure,southafricawest,South Africa,Stellenbosch,1009.0,TITAN X Pascal,250
2799,azure,southafricawest,South Africa,Stellenbosch,1009.0,Titan Xp,250
2800,azure,southafricawest,South Africa,Stellenbosch,1009.0,TPUv2 Chip,221
2801,azure,southafricawest,South Africa,Stellenbosch,1009.0,TPUv3 Chip,283
2802,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX 3080,320
2803,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX 3080 TI,350
2804,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX 3090,350
2805,azure,southafricawest,South Africa,Stellenbosch,1009.0,RTX A6000,300
2806,azure,southafricawest,South Africa,Stellenbosch,1009.0,Intel Xeon E5-2699,145
2807,azure,southafricawest,South Africa,Stellenbosch,1009.0,Intel Xeon E5-2630v4,85
2808,azure,southafricawest,South Africa,Stellenbosch,1009.0,Intel Xeon E5-2650,105
2809,azure,southafricawest,South Africa,Stellenbosch,1009.0,Intel Xeon Gold 5220,125
2810,azure,southafricawest,South Africa,Stellenbosch,1009.0,Intel Xeon Gold 6148,150
2811,azure,southafricawest,South Africa,Stellenbosch,1009.0,AMD EPYC 7763,280
